Id,name,barcode,type,model,qty,qty_balance,price,price_yuan,supplier,branch,status,technicianId,machinery_no,replace_capacity,purchase_date,rental_rate,engine_model,serial_no,alternator_serial_no,capacity,min_litre,consumption,brand,engine_no,width,length,height,oem,description,balance_treshold,rack_no,maxTechhold,maxOrder,owner
1952,"Middle Gear ",F2L0066,"ENGINE PARTS","F2L ,F3L",0,19,53.13,85,415,,Active,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,5,0,1,10,0
1953,"Intake Manifold",F2L0067,"ENGINE PARTS",F2L,0,6,84.38,135,415,,Active,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,5,0,1,10,0
1954,"Oil Cooler",F2L0068,"ENGINE PARTS",F2L,0,-1,0,240,415,,Active,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,5,0,1,10,0
1955,"Exhaust Manifold",F2L0069,"ENGINE PARTS",F2L,0,8,84.38,135,415,,Active,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,0,0,1,0,0
1956,"Dipstick 210mm",F2L0070,"ENGINE PARTS","F2L ,F3L",0,37,4.88,7.8,415,,Active,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,20,0,5,50,0
1957,"Engine Oil Filter Adapter",F2L0071,"FILTERS , BELT",F2L,0,18,0,0,415,,Active,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,1,0,5,5,0
1958,"Air Filter Assy ",F2L0072,"FILTERS , BELT",F2L,0,83,0,0,415,,Active,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,20,0,5,50,0
1959,"Fuel Filter adapter ",F2L0073,"FILTERS , BELT",F2L,0,19,0,0,415,,Active,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,0,0,5,0,0
1960,"Breathe Box",F2L0074,"ENGINE PARTS","F2L ,F3L",0,12,24.06,38.5,415,,Active,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,5,0,2,20,0
1961,"Engine oil Cap",F2L0075,"ENGINE PARTS","F2L ,F3L",0,31,4.38,7,415,,Active,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,20,0,5,50,0
1962,"Oil Pan",F2L0076,"ENGINE PARTS","F1L, F2L",0,5,0,175,415,,Active,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,10,0,2,20,0
1963,"Lube Oil Sensor10-15%",F2L0077,"ENGINE PARTS",F2L,0,0,0,95,415,,Deactivate,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,20,0,5,50,0
1964,"Speed Sensor",F2L0078,"ENGINE PARTS",F2L,0,0,0,0,415,,Active,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,0,0,5,0,0
1965,"Temperature Sensor",F2L0079,"ENGINE PARTS","F1L , F2L . F3L",0,0,20.31,32.5,415,,Deactivate,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,0,0,5,0,0
1966,"Oil Sensor ",F2L0080,"ENGINE PARTS",F2L,0,0,59.38,95,415,,Deactivate,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,0,0,5,0,0
1967,"Engine Front Cover",F2L0081,"ENGINE PARTS",F2L,0,6,268.75,430,415,,Active,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,3,0,2,5,0
1968,"Injector Pump and Galvenor",F2L0082,"ENGINE PARTS",F2L,0,0,0,0,415,,Active,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,10,0,0,30,0
1969,"OIL FILTER FO-1630",9551680016301,"FILTERS , BELT",F2L,0,167,0,0,417,,Active,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,100,0,30,500,0
1971,Camshaft,F3L0001,"ENGINE PARTS",F3L,0,4,256.25,410,415,,Active,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,5,0,2,5,0
1972,"Camshaft Bush",F3L0002,"ENGINE PARTS",F3L,0,-4,5.94,9.5,415,,Deactivate,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,0,0,12,0,0
1973,"Camshaft Thrust",F3L0003,"ENGINE PARTS",F3L,0,0,0,0,415,,Active,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,0,0,12,0,0
1974,"Rocket Arm (set)",F3L0004,"ENGINE PARTS",F3L,0,-3,46.88,75,415,,Deactivate,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,0,0,12,0,0
1975,Tappet,F3L0005,"ENGINE PARTS",F3L,0,-7,5.31,8.5,415,,Deactivate,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,0,0,12,0,0
1976,Pushrod,F3L0006,"ENGINE PARTS",F3L,0,-10,6.88,11,415,,Deactivate,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,0,0,12,0,0
1977,"Pushrod tube (Gold)",F3L0007,"ENGINE PARTS",F3L,0,0,5.31,8.5,415,,Deactivate,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,0,0,12,0,0
1978,"Pushrod Oil Seal Upper",F3L0008,"ENGINE PARTS",F3L,0,0,0.69,1.1,415,,Deactivate,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,0,0,12,0,0
1979,"Overhaul gasket Set",F3L0009,"ENGINE PARTS",F3L,0,5,59.38,95,415,,Active,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,10,0,2,30,0
1980,"Inlet Valve (1 line)",F3L0010,"ENGINE PARTS",F3L,0,-2,6,9.6,415,,Deactivate,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,0,0,12,0,0
1981,"Exhaust Valve (1 Line)",F3L0011,"ENGINE PARTS",F3L,0,0,8,20,415,,Deactivate,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,0,0,12,0,0
1982,"Intake valve (3 Line)",F3L0012,"ENGINE PARTS",F3L,0,0,0,0,415,,Deactivate,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,0,0,12,0,0
1983,"Exhaust Valve (3 Line)",F3L0013,"ENGINE PARTS",F3L,0,0,0,0,415,,Deactivate,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,0,0,12,0,0
1984,"Valve Spring",F3L0014,"ENGINE PARTS",F3L,0,-2,2.94,4.7,415,,Deactivate,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,0,0,12,0,0
1985,"Valve Seal",F3L0015,"ENGINE PARTS",F3L,0,0,0.94,1.5,415,,Deactivate,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,0,0,12,0,0
1986,"Valve Guide",F3L0016,"ENGINE PARTS",F3L,0,-7,2.81,4.5,415,,Deactivate,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,0,0,12,0,0
1987,"Valve cover ",F3L0017,"ENGINE PARTS",F3L,0,0,9.06,14.5,415,,Deactivate,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,0,0,12,0,0
1988,"Intake Valve Seat",F3L0018,"ENGINE PARTS",F3L,0,0,2.69,4.3,415,,Deactivate,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,0,0,12,0,0
1989,"Exhaust Valve Seat",F3L0019,"ENGINE PARTS",F3L,0,0,2.69,4.3,415,,Deactivate,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,0,0,12,0,0
1990,"Cylinder Head",F3L0020,"ENGINE PARTS",F3L,0,-2,178.13,285,415,,Deactivate,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,0,0,3,0,0
1991,"Head Gasket ",F3L0021,"ENGINE PARTS",F3L,0,0,0,0,415,,Active,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,0,0,2,0,0
1992,"Piston 4 Rings Type (100mm)",F3L0022,"ENGINE PARTS","F2L , F3L , F4L",0,164,41.18,65,415,,Active,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,0,0,6,0,0
1993,"Piston Ring 4 Rings (100mm)",F3L0023,"ENGINE PARTS","F2L , F3L , F4L",0,-7,0,23.5,415,,Active,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,0,0,6,0,0
1994,"Piston Ring (102mm)",F3L0024,"ENGINE PARTS",F3L,0,0,0,0,415,,Active,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,0,0,6,0,0
1995,"Piston Lock ",F3L0025,"ENGINE PARTS",F3L,0,-3,0.33,11,415,,Deactivate,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,0,0,6,0,0
1996,"Piston Pin",F3L0026,"ENGINE PARTS",F3L,0,-3,6,1.3,415,,Deactivate,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,0,0,6,0,0
1997,"Thrust Washer",F3L0027,"ENGINE PARTS",F3L,0,-3,0,0,415,,Active,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,0,0,12,0,0
1998,"Cylinder Liner (100mm)",F3L0028,"ENGINE PARTS",F3L,0,-4,68.75,110,415,,Deactivate,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,0,0,6,0,0
1999,"Liner Shim",F3L0029,"ENGINE PARTS",F3L,0,-21,2.5,4,415,,Deactivate,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,0,0,6,0,0
2001,Crankshaft,F3L0031,"ENGINE PARTS",F3L,0,0,425,680,415,,Active,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,0,0,2,0,0
2002,"Crankshaft Oil Seal Front",F3L0032,"ENGINE PARTS",F3L,0,-3,13.13,21,415,,Deactivate,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,0,0,6,0,0
2003,"Crankshaft Oil Seal Back",F3L0033,"ENGINE PARTS",F3L,0,-1,15,24,415,,Deactivate,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,0,0,6,0,0
2004,"Rear Oil Seal Seat Cover",F3L0034,"ENGINE PARTS",F3L,0,0,20,0,415,,Deactivate,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,0,0,6,0,0
2005,"Connecting Rod",F3L0035,"ENGINE PARTS",F3L,0,-1,68.75,110,415,,Deactivate,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,0,0,4,0,0
2006,"Connecting Rod Bush",F3L0036,"ENGINE PARTS",F3L,0,-7,4.38,7,415,,Deactivate,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,0,0,6,0,0
2007,"Connecting Rod Bearing 0.00",F3L0037,"ENGINE PARTS",F3L,0,-10,8.75,14,415,,Deactivate,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,0,0,12,0,0
2008,"Connecting Rod Bearing 0.25",F3L0038,"ENGINE PARTS",F3L,0,-3,9.06,14.5,415,,Deactivate,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,0,0,12,0,0
2009,"Connecting Rod Bearing 0.50",F3L0039,"ENGINE PARTS",F3L,0,0,9.38,15,415,,Deactivate,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,0,0,12,0,0
2010,"Connecting Rod Bearing 0.75",F3L0040,"ENGINE PARTS",F3L,0,0,13,20.8,415,,Deactivate,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,0,0,12,0,0
2011,"Main Bearing 0.00",F3L0041,"ENGINE PARTS",F3L,0,-12,8.75,14,415,,Deactivate,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,0,0,12,0,0
2012,"Main Bearing 0.25",F3L0042,"ENGINE PARTS",F3L,0,-4,9.06,14.5,415,,Deactivate,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,0,0,12,0,0
2013,"Main Bearing 0.50",F3L0043,"ENGINE PARTS",F3L,0,0,9.38,15,415,,Deactivate,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,0,0,12,0,0
2014,"Main Bearing 0.75",F3L0044,"ENGINE PARTS",F3L,0,0,9.69,15.5,415,,Deactivate,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,0,0,12,0,0
2015,"Fuel Injector Pump",F3L0045,"ENGINE PARTS",F3L,0,2,0,0,415,,Active,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,3,0,0,5,0
2016,"Fuel Supply Pump (AC Pump)",F3L0046,"ENGINE PARTS",F3L,0,0,39.1,55,415,,Deactivate,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,0,0,5,0,0
2017,"Fuel Injector Nozzle DLLA149S726",F3L0047,"ENGINE PARTS",F3L,0,0,0,0,415,,Active,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,0,0,6,0,0
2018,"Fuel Injector Assy ",F3L0048,"ENGINE PARTS",F3L,0,0,71.88,115,415,,Deactivate,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,0,0,4,0,0
2019,"Injector Pressure Plate  (Gold)",F3L0049,"ENGINE PARTS",F3L,0,0,1.67,2.67,415,,Deactivate,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,0,0,6,0,0
2020,"Nozzle Holder (grey)",F3L0050,"ENGINE PARTS",F3L,0,-3,0,0,415,,Deactivate,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,0,0,2,0,0
2021,"Nozzle ",F3L0051,"ENGINE PARTS",F3L,0,0,28.13,45,415,,Deactivate,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,0,0,6,0,0
2022,"Fuel Hose 750mm",F3L0052,"ENGINE PARTS",F3L,0,0,17.21,27.54,415,,Deactivate,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,0,0,10,0,0
2023,"Return Hose ",F3L0053,"ENGINE PARTS",F3L,0,-1,9.06,14.5,415,,Active,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,0,0,10,0,0
2024,"High Pressure Oil Pipe (short)",F3L0054,"ENGINE PARTS","F2L , F3L , F4L",0,60,9.06,14.5,415,,Active,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,0,0,10,0,0
2025,"high pressure Oil pipe (long)",F3L0055,"ENGINE PARTS",F3L,0,0,0,26,415,,Active,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,0,0,10,0,0
2026,"12v Starter",F3L0056,"ENGINE PARTS",F3L,0,-1,162.5,260,415,,Deactivate,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,0,0,2,0,0
2027,"DC Alternator",F3L0057,"ENGINE PARTS",F3L,0,-12,218.75,350,415,,Deactivate,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,0,0,2,0,0
2028,"Fan Blade",F3L0058,"ENGINE PARTS",F3L,0,0,121.88,195,415,,Deactivate,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,0,0,1,0,0
2029,"Fan assy",F3L0059,"ENGINE PARTS",F3L,0,0,0,0,415,,Active,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,0,0,1,0,0
2030,"Cooling Blower ",F3L0060,"ENGINE PARTS",F3L,0,0,0,0,415,,Active,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,0,0,1,0,0
2031,"Tension Pully",F3L0061,"ENGINE PARTS",F3L,0,0,78.13,125,415,,Deactivate,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,0,0,2,0,0
2032,"Engine Fan Belt",F3L0062,"FILTERS , BELT","F2L ,F3L",0,375,5.94,9.6,415,,Active,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,0,0,20,0,0
2033,"Tubing Clip ",F3L0063,"ENGINE PARTS",F3L,0,0,3.75,6,415,,Deactivate,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,0,0,2,0,0
2034,"Connecting Gear / Idle Gear",F3L0064,"ENGINE PARTS",F3L,0,0,0,0,415,,Deactivate,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,0,0,1,0,0
2035,"Flywheel Gear Ring ",F3L0065,"ENGINE PARTS",F3L,0,2,37.5,60,415,,Active,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,0,0,1,0,0
2036,"flywheel housing",F3L0066,"ENGINE PARTS","F2L , F3L , F4L",0,6,300,460,415,,Active,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,0,0,1,0,0
2037,"flywheel assy",F3L0067,"ENGINE PARTS",F3L,0,4,350,560,415,,Active,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,0,0,1,0,0
2038,"Breathe Box",F3L0068,"ENGINE PARTS",F3L,0,11,24.06,38.5,415,,Deactivate,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,0,0,2,0,0
2039,"Engine Front Cover",F3L0069,"ENGINE PARTS",F3L,0,3,240,430,415,,Active,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,0,0,2,0,0
2040,"Oil Pan",F3L0070,"ENGINE PARTS",F3L,0,17,100,0,415,,Active,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,0,0,2,0,0
2041,"Engine oil Cap",F3L0071,"ENGINE PARTS",F3L,0,0,4.38,7,415,,Deactivate,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,0,0,5,0,0
2042,"Oil Pump Suction Pipe",F3L0072,"ENGINE PARTS",F3L,0,23,28.38,18.5,415,,Active,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,0,0,5,0,0
2043,"Oil Cooler",F3L0073,"ENGINE PARTS",F3L,0,7,123.33,280,415,,Active,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,3,0,2,5,0
2044,"Intake Manifold",F3L0074,"ENGINE PARTS",F3L,0,5,100,160,415,,Active,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,0,0,2,0,0
2045,"Exhaust Manifold",F3L0075,"ENGINE PARTS",F3L,0,6,96.88,155,415,,Active,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,0,0,2,0,0
2046,"Air Filter Assy ",F3L0076,"FILTERS , BELT",F3L,0,-1,0,0,415,,Active,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,0,0,2,0,0
2047,"Fuel Filter Adapter",F3L0077,"FILTERS , BELT",F3L,0,0,0,0,415,,Active,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,0,0,2,0,0
2048,"Engine Oil Filter Adapter",F3L0078,"FILTERS , BELT",F3L,0,0,0,0,415,,Active,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,0,0,2,0,0
2049,"Oil Sensor ",F3L0079,"ENGINE PARTS","F2L , F3L , F4L",0,10,0,95,415,,Active,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,0,0,2,0,0
2050,"Temperature Sensor",F3L0080,"ENGINE PARTS","F1L , F2L . F3L",0,0,20.31,32.5,415,,Active,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,0,0,2,0,0
2051,"Nozzle Clip",F3L0081,"ENGINE PARTS",F3L,0,0,0,0,415,,Deactivate,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,0,0,2,0,0
2052,"Gear oil Pump",F3L0082,"ENGINE PARTS",F3L,0,0,103.13,165,415,,Deactivate,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,0,0,2,0,0
2053,"Injector Pump and Galvenor",F3L0083,"ENGINE PARTS",F3L,0,0,0,0,415,,Active,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,0,0,0,0,0
2054,"Fuel Injector Pump cw Galvenor ",F3L0084,"ENGINE PARTS",F3L,0,0,0,0,415,,Active,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,0,0,0,0,0
2055,"Lube Oil Sensor10-15%",F3L0085,"ENGINE PARTS",F3L,0,0,0,0,415,,Deactivate,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,0,0,2,0,0
2056,"Speed Sensor",F3L0086,"ENGINE PARTS",F3L,0,0,0,0,415,,Active,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,0,0,2,0,0
2057,"Temperature Sensor",F3L0087,"ENGINE PARTS",F3L,0,0,0,0,415,,Deactivate,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,0,0,2,0,0
2058,"OIL FILTER FO-3139 FILTON",9551680031391,"FILTERS , BELT",F3L,0,197,0,0,417,,Active,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,0,0,30,0,0
2060,"31.3 KVA AC ALTERNATOR",F3L0088,ALTERNATOR,F3L,0,0,0,576,420,,Active,0,,,,0.00,,,,,0,0,,,0,0,0,0,DG184G16,5,0,1,10,0
2061,"Intake valve",KM385B001,"ENGINE PARTS",KM385B,0,25,7.18,11.5,386,,Active,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,15,-,6,30,0
2062,"Exhaut valve",KM385B002,"ENGINE PARTS",KM385B,0,21,7.18,11.5,386,,Active,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,15,0,6,30,0
2063,"Valve clamp",KM385B003,"ENGINE PARTS",KM385B,0,0,0,0,386,,Active,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,15,-,6,30,0
2064,"Valve outer spring",KM385B004,"ENGINE PARTS",KM385B,0,18,3.25,5.2,386,,Active,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,15,-,6,30,0
2065,"Valve inner spring",KM385B005,"ENGINE PARTS",KM385B,0,21,3.63,5.8,386,,Active,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,15,-,6,30,0
2066,"Intake valve seat",KM385B006,"ENGINE PARTS",KM385B,0,26,4.31,6.9,386,,Active,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,15,-,6,30,0
2067,"exhaut valve seat",KM385B007,"ENGINE PARTS",KM385B,0,19,4.31,6.9,386,,Active,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,15,-,6,30,0
2068,"Valve guide",KM385B008,"ENGINE PARTS",KM385B,0,20,3.63,5.8,386,,Active,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,15,-,6,30,0
2069,"Valve oil seal",KM385B009,"ENGINE PARTS",KM385B,0,0,3.63,5.8,386,,Active,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,15,-,6,30,0
2070,"Cylinder head gasket",KM385B010,"ENGINE PARTS",KM385B,0,22,14.37,23,386,,Active,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,15,-,6,30,0
2071,"Cylinder head cover",KM385B011,"ENGINE PARTS",KM385B,0,20,14.37,23,386,,Active,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,15,-,6,30,0
2072,"Piston ring parts ",KM385B012,"ENGINE PARTS",KM385B,0,5,56,89.7,386,,Active,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,15,-,6,30,0
2073,Piston,KM385B013,"ENGINE PARTS",KM385B,0,23,46.75,74.8,386,,Active,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,15,-,6,30,0
2074,"Piston pin",KM385B014,"ENGINE PARTS",KM385B,0,23,14.37,23,386,,Active,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,15,-,6,30,0
2075,"Cylinder liner",KM385B015,"ENGINE PARTS",KM385B,0,19,50.31,80.5,386,,Active,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,15,-,6,30,0
2076,Crankshaft,KM385B016,"ENGINE PARTS",KM385B,0,6,337.5,540,386,,Active,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,2,0,1,5,0
2077,"Oil seal B55?75?12",KM385B017,"ENGINE PARTS",KM385B,0,23,14.37,23,386,,Active,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,10,0,3,50,0
2078,"Oil seal DL80?100?12",KM385B018,"ENGINE PARTS",KM385B,0,112,21.56,34.5,386,,Active,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,10,0,3,50,0
2079,"Connecting rod bushing",KM385B019,"ENGINE PARTS",KM385B,0,20,6.25,10,386,,Active,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,15,-,6,30,0
2080,"Connecting rod cap",KM385B020,"ENGINE PARTS",KM385B,0,0,20.31,32.5,386,,Active,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,15,-,6,30,0
2081,"Connecting rod ",KM385B021,"ENGINE PARTS",KM385B,0,5,65,104,386,,Active,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,6,0,2,6,0
2082,"Main bearing (upper shell)",KM385B022,"ENGINE PARTS",KM385B,0,16,27.31,43.7,386,,Active,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,15,-,6,30,0
2083,"Main bearing (lower shell)",KM385B023,"ENGINE PARTS",KM385B,0,16,27.31,43.7,386,,Active,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,15,-,6,30,0
2084,"Oil pump",KM385B024,"ENGINE PARTS",KM385B,0,20,115,184,386,,Active,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,3,0,2,10,0
2085,"Fuel return pipe",KM385B025,"ENGINE PARTS",KM385B,0,20,7.5,12,386,,Active,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,3,0,2,10,0
2086,"Fuel pipe from feed pump to filter",KM385B026,"ENGINE PARTS",KM385B,0,20,9.37,15,386,,Active,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,3,0,2,10,0
2087,"Fuel pipe from filter to injection pump",KM385B027,"ENGINE PARTS",KM385B,0,20,9.37,15,386,,Active,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,3,0,2,10,0
2088,"Fuel injection pipe",KM385B028,"ENGINE PARTS",KM385B,0,20,25.18,40.3,386,,Active,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,3,0,2,10,0
2089,"Full engine paper washer",KM385B029,"ENGINE PARTS",KM385B,0,0,32.5,52,386,,Active,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,3,0,2,10,0
2090,"Fuel injector",KM385B030,"ENGINE PARTS",KM385B,0,19,65,104,386,,Active,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,6,0,4,18,0
2091,"12v Starter",KM385B031,"ENGINE PARTS",KM385B,0,5,431.25,690,386,,Active,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,2,0,2,5,0
2092,"DC ALTERNATOR",KM385B032,"ENGINE PARTS",KM385B,0,0,187.5,300,386,,Active,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,2,0,2,5,0
2093,"Idle gear",KM385B033,"ENGINE PARTS",KM385B,0,20,7.18,11.5,386,,Active,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,1,0,1,2,0
2094,"Idle gear bush",KM385B034,"ENGINE PARTS",KM385B,0,0,35.94,57.5,386,,Active,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,9,0,1,18,0
2095,"Timing Gear ",KM385B035,"ENGINE PARTS",KM385B,0,5,0,0,386,,Active,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,0,0,1,0,0
2096,"Water pump assembly",KM385B036,"ENGINE PARTS",KM385B,0,10,158.12,253,386,,Active,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,3,0,2,10,0
2097,Termorstart,KM385D001,"ENGINE PARTS",KM385B,0,4,28.75,46,386,,Active,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,5,0,2,10,0
2099,"OIL FILTER FO-7312",9551680073131,"FILTERS , BELT",KM385B,0,98,0,0,417,,Active,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,30,C2,20,100,0
2100,"AIR FILTER P10-1275 (91461-00500)",95516801275F2,"FILTERS , BELT",KM385B,0,200,0,0,417,,Active,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,0,B7,20,0,0
2101,"JFZ11A DC ALTERNATOR",KM385D002,"ENGINE PARTS",KM385B,0,0,0,124.94,525,,Active,0,,,,0.00,,,,,0,0,,,0,0,0,https://m.tb.cn/h.V9p9yES?sm=0c6c15,"??????????????? 12V?????????JF11A?????????????????",3,A14,2,5,0
2102,"80x100x12 (KM385B Rear Oil Seal)",OILSEAL0031,"ENGINE PARTS",KM385B,0,21,0,0,441,,Active,0,,,,0.00,,,,,0,0,,,0,0,0,0,0,10,"Up G 2",2,20,0
2104,"ANDELI INDUSTRY SOCKETS (ADL-2142)",ITEM0001,"ELECTRICAL PARTS",N/A,0,200,10.63,18,503,,Active,0,,,,0.00,,,,,0,0,,,0,0,0,https://m.tb.cn/h.VkTkayF?sm=a8c7ba,??????16A?????????,0,0,5,0,0
